tradedate,tradecode,tradename,windhy,mv,weight,tradestatus,changepctbefore,changepctafter,index_name,index_code
2024-12-16 00:00:00,002399.SZ,海普瑞,医疗保健,165.65774143160002,,纳入,-3.339041095890416,0.9830205540661384,中证1000,000852.SH
2024-12-16 00:00:00,301589.SZ,诺瓦星云,信息技术,165.112128,,纳入,3.4103410341034035,-3.1396413377133947,中证1000,000852.SH
2024-12-16 00:00:00,688631.SH,莱斯信息,信息技术,164.957577,,纳入,5.005202913631646,-9.980806142034549,中证1000,000852.SH
2024-12-16 00:00:00,600388.SH,龙净环保,工业,161.2315799238,,纳入,2.00617283950617,-3.3783783783783994,中证1000,000852.SH
2024-12-16 00:00:00,000620.SZ,盈新发展,房地产,160.300550592,,纳入,17.67241379310345,-15.331010452961667,中证1000,000852.SH
2024-12-16 00:00:00,688629.SH,华丰科技,信息技术,159.7340159415,,纳入,0.0288683602771344,1.9375361480624689,中证1000,000852.SH
2024-12-16 00:00:00,603317.SH,天味食品,日常消费,155.92826744159998,,纳入,5.323741007194238,-3.8152610441766983,中证1000,000852.SH
2024-12-16 00:00:00,300438.SZ,鹏辉能源,工业,155.130423552,,纳入,-7.4752326628640064,-4.2391648212591,中证1000,000852.SH
2024-12-16 00:00:00,605296.SH,神农集团,日常消费,154.302669528,,纳入,1.6597510373443702,0.6811989100817373,中证1000,000852.SH
2024-12-16 00:00:00,000156.SZ,华数传媒,通讯服务,153.9786859302,,纳入,6.675224646983313,-6.547619047619058,中证1000,000852.SH
2024-12-16 00:00:00,603305.SH,旭升集团,可选消费,151.18081914599998,,纳入,5.46875,-3.71747211895912,中证1000,000852.SH
2024-12-16 00:00:00,301606.SZ,绿联科技,信息技术,148.9111293734,,纳入,-0.5817174515235557,9.351145038167918,中证1000,000852.SH
2024-12-16 00:00:00,002497.SZ,雅化集团,材料,148.10428382,,纳入,1.7418844022169422,-6.161841128433543,中证1000,000852.SH
2024-12-16 00:00:00,600967.SH,内蒙一机,工业,147.2052386955,,纳入,-1.480637813211838,-3.833145434047336,中证1000,000852.SH
2024-12-16 00:00:00,601827.SH,三峰环境,工业,146.12697042,,纳入,-0.9070294784580436,-3.302961275626404,中证1000,000852.SH
2024-12-16 00:00:00,688548.SH,广钢气体,材料,145.9254764226,,纳入,5.635148042024829,-2.268760907504374,中证1000,000852.SH
2024-12-16 00:00:00,688549.SH,中巨芯-U,信息技术,145.3639584,,纳入,0.0,1.604814443330005,中证1000,000852.SH
2024-12-16 00:00:00,300682.SZ,朗新集团,信息技术,144.2700612132,,纳入,-2.2794117647058854,-2.440828402366857,中证1000,000852.SH
