code1,code2,name1,name2,beta,score,half_life,p_value,correlation,data_points
113605.SH,113682.SH,大参转债,益丰转债,0.9976,148.6425,82.0333,0.0095,0.9261,240
518660.OF,518860.OF,工银黄金ETF,建信上海金ETF,1.0021,148.6402,271.9636,0.0000,0.9999,240
123179.SZ,127042.SZ,立高转债,嘉美转债,0.9979,148.6385,117.8471,0.0136,0.9645,240
123179.SZ,127042.SZ,立高转债,嘉美转债,0.9979,148.6385,117.8471,0.0136,0.9645,240
123179.SZ,127042.SZ,立高转债,嘉美转债,0.9979,148.6385,117.8471,0.0136,0.9645,240
511010.OF,511060.OF,国泰上证5年期国债ETF,海富通上证5年期地方政府债ETF,0.9437,148.6277,159.3986,0.0137,0.9632,240
511010.OF,511060.OF,国泰上证5年期国债ETF,海富通上证5年期地方政府债ETF,0.9437,148.6277,159.3986,0.0137,0.9632,240
511010.OF,511060.OF,国泰上证5年期国债ETF,海富通上证5年期地方政府债ETF,0.9437,148.6277,159.3986,0.0137,0.9632,240
159338.OF,560510.OF,国泰中证A500ETF,泰康中证A500ETF,1.0284,148.6261,274.7845,0.0000,0.9999,240
123113.SZ,127069.SZ,仙乐转债,小熊转债,1.0116,148.6223,119.3298,0.0138,0.9459,240
123113.SZ,127069.SZ,仙乐转债,小熊转债,1.0116,148.6223,119.3298,0.0138,0.9459,240
123113.SZ,127069.SZ,仙乐转债,小熊转债,1.0116,148.6223,119.3298,0.0138,0.9459,240
600061.SH,510200.OF,国投资本,汇安上证证券ETF,0.1039,148.5978,352.0830,0.0140,0.9774,240
600061.SH,510200.OF,国投资本,汇安上证证券ETF,0.1039,148.5978,352.0830,0.0140,0.9774,240
600061.SH,510200.OF,国投资本,汇安上证证券ETF,0.1039,148.5978,352.0830,0.0140,0.9774,240
113627.SH,123114.SZ,太平转债,三角转债,1.0158,148.5947,52.7631,0.0141,0.8821,240
113627.SH,123114.SZ,太平转债,三角转债,1.0158,148.5947,52.7631,0.0141,0.8821,240
113627.SH,123114.SZ,太平转债,三角转债,1.0158,148.5947,52.7631,0.0141,0.8821,240
159751.OF,513860.OF,鹏华中证港股通科技ETF,海富通中证港股通科技ETF,1.0985,148.5846,283.0732,0.0000,0.9997,240
113655.SH,128137.SZ,欧22转债,洁美转债,1.0083,148.5771,281.2173,0.0002,0.9775,240
159740.OF,159741.OF,大成恒生科技ETF,嘉实恒生科技ETF,1.0024,148.5537,87.1765,0.0101,0.9996,240
159351.OF,159352.OF,嘉实中证A500ETF,南方中证A500ETF,1.0147,148.5297,294.0533,0.0000,0.9999,240
159841.OF,512900.OF,天弘中证全指证券公司ETF,南方中证全指证券公司ETF,1.5322,148.5212,295.7636,0.0000,0.9998,240
111014.SH,123113.SZ,李子转债,仙乐转债,1.0002,148.5064,48.0040,0.0149,0.9501,240
111014.SH,123113.SZ,李子转债,仙乐转债,1.0002,148.5064,48.0040,0.0149,0.9501,240
111014.SH,123113.SZ,李子转债,仙乐转债,1.0002,148.5064,48.0040,0.0149,0.9501,240
127042.SZ,127069.SZ,嘉美转债,小熊转债,1.0164,148.5058,119.4147,0.0090,0.9404,240
111001.SH,118022.SH,山玻转债,锂科转债,0.9781,148.4998,97.7828,0.0101,0.9702,240
113631.SH,127088.SZ,皖天转债,赫达转债,0.9766,148.4837,146.9339,0.0078,0.9320,240
113633.SH,127054.SZ,科沃转债,双箭转债,1.0153,148.4698,129.9316,0.0088,0.9337,240
127022.SZ,127030.SZ,恒逸转债,盛虹转债,1.0118,148.4636,53.8669,0.0154,0.9465,240
127022.SZ,127030.SZ,恒逸转债,盛虹转债,1.0118,148.4636,53.8669,0.0154,0.9465,240
127022.SZ,127030.SZ,恒逸转债,盛虹转债,1.0118,148.4636,53.8669,0.0154,0.9465,240
113636.SH,113682.SH,甬金转债,益丰转债,1.0024,148.4634,77.0665,0.0154,0.9139,240
113636.SH,113682.SH,甬金转债,益丰转债,1.0024,148.4634,77.0665,0.0154,0.9139,240
113636.SH,113682.SH,甬金转债,益丰转债,1.0024,148.4634,77.0665,0.0154,0.9139,240
127022.SZ,127067.SZ,恒逸转债,恒逸转2,1.0054,148.4448,172.8603,0.0156,0.9617,240
127022.SZ,127067.SZ,恒逸转债,恒逸转2,1.0054,148.4448,172.8603,0.0156,0.9617,240
127022.SZ,127067.SZ,恒逸转债,恒逸转2,1.0054,148.4448,172.8603,0.0156,0.9617,240
118022.SH,127042.SZ,锂科转债,嘉美转债,1.0124,148.4440,292.5248,0.0156,0.9577,240
118022.SH,127042.SZ,锂科转债,嘉美转债,1.0124,148.4440,292.5248,0.0156,0.9577,240
118022.SH,127042.SZ,锂科转债,嘉美转债,1.0124,148.4440,292.5248,0.0156,0.9577,240
127031.SZ,128108.SZ,洋丰转债,蓝帆转债,0.9685,148.4309,79.8126,0.0157,0.9507,240
127031.SZ,128108.SZ,洋丰转债,蓝帆转债,0.9685,148.4309,79.8126,0.0157,0.9507,240
127031.SZ,128108.SZ,洋丰转债,蓝帆转债,0.9685,148.4309,79.8126,0.0157,0.9507,240
159615.OF,513280.OF,南方恒生生物科技ETF,汇添富恒生生物科技ETF,1.0150,148.4275,269.6634,0.0022,0.9999,240
113682.SH,127042.SZ,益丰转债,嘉美转债,0.9901,148.4196,190.4354,0.0063,0.9318,240
123117.SZ,127088.SZ,健帆转债,赫达转债,1.0022,148.4185,144.9076,0.0158,0.9155,240
123117.SZ,127088.SZ,健帆转债,赫达转债,1.0022,148.4185,144.9076,0.0158,0.9155,240
123117.SZ,127088.SZ,健帆转债,赫达转债,1.0022,148.4185,144.9076,0.0158,0.9155,240
113054.SH,127031.SZ,绿动转债,洋丰转债,1.0085,148.4166,558.7104,0.0158,0.9569,240
113054.SH,127031.SZ,绿动转债,洋丰转债,1.0085,148.4166,558.7104,0.0158,0.9569,240
113054.SH,127031.SZ,绿动转债,洋丰转债,1.0085,148.4166,558.7104,0.0158,0.9569,240
113652.SH,127030.SZ,伟22转债,盛虹转债,0.9894,148.4143,112.4033,0.0102,0.9262,240
601375.SH,159848.OF,中原证券,国联安中证全指证券公司ETF,-0.0536,148.4079,457.8113,0.0159,0.9749,240
601375.SH,159848.OF,中原证券,国联安中证全指证券公司ETF,-0.0536,148.4079,457.8113,0.0159,0.9749,240
601375.SH,159848.OF,中原证券,国联安中证全指证券公司ETF,-0.0536,148.4079,457.8113,0.0159,0.9749,240
159531.OF,159536.OF,南方中证2000ETF,汇添富中证2000ETF,1.1120,148.4059,964.9175,0.0159,0.9966,240
159531.OF,159536.OF,南方中证2000ETF,汇添富中证2000ETF,1.1120,148.4059,964.9175,0.0159,0.9966,240
159531.OF,159536.OF,南方中证2000ETF,汇添富中证2000ETF,1.1120,148.4059,964.9175,0.0159,0.9966,240
113633.SH,127022.SZ,科沃转债,恒逸转债,0.9843,148.3983,287.9361,0.0016,0.9326,240
601375.SH,159841.OF,中原证券,天弘中证全指证券公司ETF,0.0358,148.3911,453.1110,0.0161,0.9753,240
601375.SH,159841.OF,中原证券,天弘中证全指证券公司ETF,0.0358,148.3911,453.1110,0.0161,0.9753,240
601375.SH,159841.OF,中原证券,天弘中证全指证券公司ETF,0.0358,148.3911,453.1110,0.0161,0.9753,240
113679.SH,127022.SZ,芯能转债,恒逸转债,0.9851,148.3745,86.6210,0.0119,0.9548,240
111002.SH,123117.SZ,特纸转债,健帆转债,0.9926,148.3637,72.3096,0.0127,0.9013,240
159841.OF,512880.OF,天弘中证全指证券公司ETF,国泰中证全指证券公司ETF,1.5987,148.3636,327.2745,0.0000,0.9999,240
123114.SZ,127056.SZ,三角转债,中特转债,0.9799,148.3619,36.3673,0.0164,0.9322,240
123114.SZ,127056.SZ,三角转债,中特转债,0.9799,148.3619,36.3673,0.0164,0.9322,240
123114.SZ,127056.SZ,三角转债,中特转债,0.9799,148.3619,36.3673,0.0164,0.9322,240
113627.SH,123114.SZ,太平转债,三角转债,1.0158,148.3309,52.7631,0.0141,0.8821,240
123113.SZ,123179.SZ,仙乐转债,立高转债,0.9972,148.3279,99.6210,0.0167,0.9523,240
123113.SZ,123179.SZ,仙乐转债,立高转债,0.9972,148.3279,99.6210,0.0167,0.9523,240
123113.SZ,123179.SZ,仙乐转债,立高转债,0.9972,148.3279,99.6210,0.0167,0.9523,240
518850.OF,518880.OF,华夏黄金ETF,华安黄金ETF,0.9975,148.3107,337.6651,0.0000,1.0000,240
111014.SH,123113.SZ,李子转债,仙乐转债,1.0002,148.2663,48.0040,0.0149,0.9501,240
127067.SZ,128121.SZ,恒逸转2,宏川转债,1.0040,148.2638,121.7156,0.0113,0.9536,240
601375.SH,512000.OF,中原证券,华宝中证全指证券公司ETF,-0.4051,148.2381,285.2797,0.0176,0.9753,240
601375.SH,512000.OF,中原证券,华宝中证全指证券公司ETF,-0.4051,148.2381,285.2797,0.0176,0.9753,240
601375.SH,512000.OF,中原证券,华宝中证全指证券公司ETF,-0.4051,148.2381,285.2797,0.0176,0.9753,240
515020.OF,516310.OF,华夏中证银行ETF,易方达中证银行ETF,0.5101,148.2296,718.6891,0.0177,0.9998,240
515020.OF,516310.OF,华夏中证银行ETF,易方达中证银行ETF,0.5101,148.2296,718.6891,0.0177,0.9998,240
515020.OF,516310.OF,华夏中证银行ETF,易方达中证银行ETF,0.5101,148.2296,718.6891,0.0177,0.9998,240
127022.SZ,127030.SZ,恒逸转债,盛虹转债,1.0118,148.1943,53.8669,0.0154,0.9465,240
159828.OF,159898.OF,国泰中证医疗ETF,招商中证全指医疗器械ETF,0.7199,148.1904,5378.1739,0.0181,0.9862,240
159828.OF,159898.OF,国泰中证医疗ETF,招商中证全指医疗器械ETF,0.7199,148.1904,5378.1739,0.0181,0.9862,240
159828.OF,159898.OF,国泰中证医疗ETF,招商中证全指医疗器械ETF,0.7199,148.1904,5378.1739,0.0181,0.9862,240
123114.SZ,127056.SZ,三角转债,中特转债,0.9799,148.1801,36.3673,0.0164,0.9322,240
127088.SZ,128128.SZ,赫达转债,齐翔转2,1.0006,148.1560,180.1648,0.0094,0.8990,240
159531.OF,563300.OF,南方中证2000ETF,华泰柏瑞中证2000ETF,0.9285,148.1459,430.0031,0.0185,0.9982,240
159531.OF,563300.OF,南方中证2000ETF,华泰柏瑞中证2000ETF,0.9285,148.1459,430.0031,0.0185,0.9982,240
159531.OF,563300.OF,南方中证2000ETF,华泰柏瑞中证2000ETF,0.9285,148.1459,430.0031,0.0185,0.9982,240
113652.SH,127042.SZ,伟22转债,嘉美转债,0.9931,148.1433,127.2857,0.0122,0.9324,240
113059.SH,123114.SZ,福莱转债,三角转债,1.0161,148.1397,188.1562,0.0186,0.8909,240
113059.SH,123114.SZ,福莱转债,三角转债,1.0161,148.1397,188.1562,0.0186,0.8909,240
113059.SH,123114.SZ,福莱转债,三角转债,1.0161,148.1397,188.1562,0.0186,0.8909,240
110076.SH,113679.SH,华海转债,芯能转债,0.9962,148.1319,99.9620,0.0187,0.9584,240
110076.SH,113679.SH,华海转债,芯能转债,0.9962,148.1319,99.9620,0.0187,0.9584,240
110076.SH,113679.SH,华海转债,芯能转债,0.9962,148.1319,99.9620,0.0187,0.9584,240
113051.SH,128135.SZ,节能转债,洽洽转债,0.9904,148.1317,128.1693,0.0187,0.8616,240
113051.SH,128135.SZ,节能转债,洽洽转债,0.9904,148.1317,128.1693,0.0187,0.8616,240
113051.SH,128135.SZ,节能转债,洽洽转债,0.9904,148.1317,128.1693,0.0187,0.8616,240
159751.OF,513980.OF,鹏华中证港股通科技ETF,景顺长城中证港股通科技ETF,1.1086,148.1306,372.0324,0.0001,0.9996,240
159681.OF,159682.OF,鹏华创业板50ETF,景顺长城创业板50ETF,0.9952,148.1270,374.6030,0.0000,1.0000,240
123071.SZ,127042.SZ,天能转债,嘉美转债,0.9962,148.1101,4669.9916,0.0189,0.9450,240
123071.SZ,127042.SZ,天能转债,嘉美转债,0.9962,148.1101,4669.9916,0.0189,0.9450,240
123071.SZ,127042.SZ,天能转债,嘉美转债,0.9962,148.1101,4669.9916,0.0189,0.9450,240
159842.OF,512570.OF,银华中证全指证券公司ETF,易方达中证全指证券公司ETF,1.3516,148.1093,378.1448,0.0000,0.9998,240
512700.OF,512730.OF,南方中证银行ETF,鹏华中证银行ETF,1.0296,148.1091,377.9675,0.0000,0.9998,240
512000.OF,560090.OF,华宝中证全指证券公司ETF,汇添富中证全指证券公司ETF,-0.3457,148.1040,379.2034,0.0000,0.9998,240
159330.OF,159592.OF,东财沪深300ETF,银华中证A50ETF,0.7705,148.1029,152.1723,0.0114,0.9922,240
159741.OF,513130.OF,嘉实恒生科技ETF,华泰柏瑞恒生科技ETF,0.9960,148.0972,255.8476,0.0062,0.9993,240
588030.OF,588190.OF,博时上证科创板100ETF,银华上证科创板100ETF,0.9891,148.0962,376.2472,0.0002,0.9999,240
161725.OF,512690.OF,招商中证白酒A,鹏华中证酒ETF,2.1483,148.0937,122.9906,0.0129,0.9900,240
113059.SH,113679.SH,福莱转债,芯能转债,1.0013,148.0805,212.9762,0.0085,0.9671,240
113636.SH,113682.SH,甬金转债,益丰转债,1.0024,148.0781,77.0665,0.0154,0.9139,240
123179.SZ,127042.SZ,立高转债,嘉美转债,0.9979,148.0493,117.8471,0.0136,0.9645,240
127016.SZ,127017.SZ,鲁泰转债,万青转债,1.0023,148.0338,792.7050,0.0197,0.9168,240
127016.SZ,127017.SZ,鲁泰转债,万青转债,1.0023,148.0338,792.7050,0.0197,0.9168,240
127016.SZ,127017.SZ,鲁泰转债,万青转债,1.0023,148.0338,792.7050,0.0197,0.9168,240
127031.SZ,128108.SZ,洋丰转债,蓝帆转债,0.9685,148.0319,79.8126,0.0157,0.9507,240
111014.SH,128108.SZ,李子转债,蓝帆转债,0.9735,148.0315,218.5144,0.0088,0.9534,240
159651.OF,511220.OF,平安中债-0-3年国开行ETF,海富通上证城投债ETF,0.4956,148.0304,258.7911,0.0068,0.9407,240
123113.SZ,127069.SZ,仙乐转债,小熊转债,1.0116,148.0257,119.3298,0.0138,0.9459,240
515010.OF,515850.OF,华夏中证全指证券公司ETF,富国中证全指证券公司ETF,1.2377,147.9575,373.9956,0.0017,0.9998,240
159841.OF,512000.OF,天弘中证全指证券公司ETF,华宝中证全指证券公司ETF,-2.9297,147.8955,420.9066,0.0000,0.9999,240
518800.OF,518860.OF,国泰黄金ETF,建信上海金ETF,1.0074,147.8838,423.2316,0.0000,0.9999,240
515310.OF,561230.OF,汇添富沪深300ETF,工银中证A50ETF,0.7957,147.8574,1128.8715,0.0214,0.9932,240
515310.OF,561230.OF,汇添富沪深300ETF,工银中证A50ETF,0.7957,147.8574,1128.8715,0.0214,0.9932,240
515310.OF,561230.OF,汇添富沪深300ETF,工银中证A50ETF,0.7957,147.8574,1128.8715,0.0214,0.9932,240
110084.SH,127083.SZ,贵燃转债,山路转债,0.9876,147.8570,345.1631,0.0042,0.8680,240
159848.OF,560090.OF,国联安中证全指证券公司ETF,汇添富中证全指证券公司ETF,-1.0282,147.8549,429.0254,0.0000,0.9996,240
159532.OF,159680.OF,易方达中证2000ETF,招商中证1000增强策略ETF,1.0185,147.8413,1470.2043,0.0216,0.9962,239
159532.OF,159680.OF,易方达中证2000ETF,招商中证1000增强策略ETF,1.0185,147.8413,1470.2043,0.0216,0.9962,239
159532.OF,159680.OF,易方达中证2000ETF,招商中证1000增强策略ETF,1.0185,147.8413,1470.2043,0.0216,0.9962,239
511010.OF,511060.OF,国泰上证5年期国债ETF,海富通上证5年期地方政府债ETF,0.9437,147.8307,159.3986,0.0137,0.9632,240
123113.SZ,123179.SZ,仙乐转债,立高转债,0.9972,147.8298,99.6210,0.0167,0.9523,240
111002.SH,127088.SZ,特纸转债,赫达转债,0.9948,147.8116,287.0801,0.0075,0.9336,240
159740.OF,513130.OF,大成恒生科技ETF,华泰柏瑞恒生科技ETF,0.9985,147.7669,87.4873,0.0223,0.9996,240
159740.OF,513130.OF,大成恒生科技ETF,华泰柏瑞恒生科技ETF,0.9985,147.7669,87.4873,0.0223,0.9996,240
159740.OF,513130.OF,大成恒生科技ETF,华泰柏瑞恒生科技ETF,0.9985,147.7669,87.4873,0.0223,0.9996,240
600909.SH,515630.OF,华安证券,鹏华中证800证券保险ETF,0.1585,147.7476,482.7428,0.0225,0.9801,240
600909.SH,515630.OF,华安证券,鹏华中证800证券保险ETF,0.1585,147.7476,482.7428,0.0225,0.9801,240
600909.SH,515630.OF,华安证券,鹏华中证800证券保险ETF,0.1585,147.7476,482.7428,0.0225,0.9801,240
512900.OF,560090.OF,南方中证全指证券公司ETF,汇添富中证全指证券公司ETF,1.4671,147.7270,5287.2545,0.0227,0.9996,240
512900.OF,560090.OF,南方中证全指证券公司ETF,汇添富中证全指证券公司ETF,1.4671,147.7270,5287.2545,0.0227,0.9996,240
512900.OF,560090.OF,南方中证全指证券公司ETF,汇添富中证全指证券公司ETF,1.4671,147.7270,5287.2545,0.0227,0.9996,240
123117.SZ,127088.SZ,健帆转债,赫达转债,1.0022,147.6939,144.9076,0.0158,0.9155,240
159352.OF,159357.OF,南方中证A500ETF,博时中证A500ETF,1.0190,147.6815,463.6980,0.0000,0.9999,225
159638.OF,512560.OF,嘉实中证高端装备细分50ETF,易方达中证军工ETF,1.8544,147.6381,355.6280,0.0236,0.9873,240
159638.OF,512560.OF,嘉实中证高端装备细分50ETF,易方达中证军工ETF,1.8544,147.6381,355.6280,0.0236,0.9873,240
159638.OF,512560.OF,嘉实中证高端装备细分50ETF,易方达中证军工ETF,1.8544,147.6381,355.6280,0.0236,0.9873,240
110076.SH,113679.SH,华海转债,芯能转债,0.9962,147.6321,99.9620,0.0187,0.9584,240
601375.SH,560090.OF,中原证券,汇添富中证全指证券公司ETF,0.1521,147.6106,468.6162,0.0239,0.9756,240
601375.SH,560090.OF,中原证券,汇添富中证全指证券公司ETF,0.1521,147.6106,468.6162,0.0239,0.9756,240
601375.SH,560090.OF,中原证券,汇添富中证全指证券公司ETF,0.1521,147.6106,468.6162,0.0239,0.9756,240
159812.OF,518860.OF,前海开源黄金ETF,建信上海金ETF,1.0029,147.6087,4.7826,0.0000,0.9999,240
113633.SH,127042.SZ,科沃转债,嘉美转债,0.9997,147.5959,190.2469,0.0240,0.9535,240
113633.SH,127042.SZ,科沃转债,嘉美转债,0.9997,147.5959,190.2469,0.0240,0.9535,240
113633.SH,127042.SZ,科沃转债,嘉美转债,0.9997,147.5959,190.2469,0.0240,0.9535,240
127022.SZ,127067.SZ,恒逸转债,恒逸转2,1.0054,147.5805,172.8603,0.0156,0.9617,240
512480.OF,588050.OF,国联安中证全指半导体ETF,工银上证科创板50ETF,0.9614,147.5801,81.6393,0.0242,0.9962,240
512480.OF,588050.OF,国联安中证全指半导体ETF,工银上证科创板50ETF,0.9614,147.5801,81.6393,0.0242,0.9962,240
512480.OF,588050.OF,国联安中证全指半导体ETF,工银上证科创板50ETF,0.9614,147.5801,81.6393,0.0242,0.9962,240
110082.SH,118033.SH,宏发转债,华特转债,0.9849,147.5639,377.5453,0.0055,0.9479,240
515390.OF,561230.OF,华安沪深300ETF,工银中证A50ETF,0.9229,147.5639,4272.4719,0.0244,0.9934,240
515390.OF,561230.OF,华安沪深300ETF,工银中证A50ETF,0.9229,147.5639,4272.4719,0.0244,0.9934,240
515390.OF,561230.OF,华安沪深300ETF,工银中证A50ETF,0.9229,147.5639,4272.4719,0.0244,0.9934,240
159812.OF,518660.OF,前海开源黄金ETF,工银黄金ETF,1.0008,147.5512,489.7595,0.0000,1.0000,240
512000.OF,512880.OF,华宝中证全指证券公司ETF,国泰中证全指证券公司ETF,-0.2277,147.5305,493.8903,0.0000,0.9999,240
159841.OF,560090.OF,天弘中证全指证券公司ETF,汇添富中证全指证券公司ETF,2.0370,147.5245,495.0936,0.0000,0.9998,240
600061.SH,512070.OF,国投资本,易方达沪深300非银ETF,-0.1009,147.5133,1373.6621,0.0249,0.9768,240
600061.SH,512070.OF,国投资本,易方达沪深300非银ETF,-0.1009,147.5133,1373.6621,0.0249,0.9768,240
600061.SH,512070.OF,国投资本,易方达沪深300非银ETF,-0.1009,147.5133,1373.6621,0.0249,0.9768,240
113051.SH,128135.SZ,节能转债,洽洽转债,0.9904,147.4909,128.1693,0.0187,0.8616,240
110086.SH,118032.SH,精工转债,建龙转债,1.0025,147.4683,183746.3618,0.0253,0.9691,240
110086.SH,118032.SH,精工转债,建龙转债,1.0025,147.4683,183746.3618,0.0253,0.9691,240
110086.SH,118032.SH,精工转债,建龙转债,1.0025,147.4683,183746.3618,0.0253,0.9691,240
159848.OF,512880.OF,国联安中证全指证券公司ETF,国泰中证全指证券公司ETF,-0.5454,147.4275,514.4983,0.0000,0.9998,240
111021.SH,127083.SZ,奥锐转债,山路转债,0.9862,147.4151,203.0495,0.0258,0.8897,240
111021.SH,127083.SZ,奥锐转债,山路转债,0.9862,147.4151,203.0495,0.0258,0.8897,240
111021.SH,127083.SZ,奥锐转债,山路转债,0.9862,147.4151,203.0495,0.0258,0.8897,240
512000.OF,512900.OF,华宝中证全指证券公司ETF,南方中证全指证券公司ETF,-0.2089,147.4117,517.6605,0.0000,0.9998,240
159638.OF,512810.OF,嘉实中证高端装备细分50ETF,华宝中证军工ETF,2.0930,147.3931,714.8502,0.0261,0.9875,240
159638.OF,512810.OF,嘉实中证高端装备细分50ETF,华宝中证军工ETF,2.0930,147.3931,714.8502,0.0261,0.9875,240
159638.OF,512810.OF,嘉实中证高端装备细分50ETF,华宝中证军工ETF,2.0930,147.3931,714.8502,0.0261,0.9875,240
159841.OF,159848.OF,天弘中证全指证券公司ETF,国联安中证全指证券公司ETF,0.1881,147.3826,523.4846,0.0000,0.9998,240
110087.SH,113655.SH,天业转债,欧22转债,1.0110,147.3630,502.8627,0.0012,0.9699,240
512700.OF,515020.OF,南方中证银行ETF,华夏中证银行ETF,1.0995,147.3596,528.0855,0.0000,0.9999,240
159887.OF,512820.OF,富国中证800银行ETF,汇添富中证银行ETF,1.2827,147.3302,533.9565,0.0000,0.9998,240
159740.OF,513130.OF,大成恒生科技ETF,华泰柏瑞恒生科技ETF,0.9985,147.3295,87.4873,0.0223,0.9996,240
159848.OF,512900.OF,国联安中证全指证券公司ETF,南方中证全指证券公司ETF,-0.4666,147.3278,534.4393,0.0000,0.9998,240
159972.OF,511010.OF,鹏华中证5年期地方政府债ETF,国泰上证5年期国债ETF,1.0395,147.3044,496.1506,0.0021,0.9630,240
159848.OF,512000.OF,国联安中证全指证券公司ETF,华宝中证全指证券公司ETF,4.4940,147.2958,540.8284,0.0000,0.9997,240
159659.OF,513390.OF,招商纳斯达克100ETF,博时纳斯达克100ETF,1.1017,147.2927,94.7989,0.0271,0.9899,240
159659.OF,513390.OF,招商纳斯达克100ETF,博时纳斯达克100ETF,1.1017,147.2927,94.7989,0.0271,0.9899,240
159659.OF,513390.OF,招商纳斯达克100ETF,博时纳斯达克100ETF,1.1017,147.2927,94.7989,0.0271,0.9899,240
512570.OF,515850.OF,易方达中证全指证券公司ETF,富国中证全指证券公司ETF,2.1229,147.2812,669.9161,0.0272,0.9997,240
512570.OF,515850.OF,易方达中证全指证券公司ETF,富国中证全指证券公司ETF,2.1229,147.2812,669.9161,0.0272,0.9997,240
512570.OF,515850.OF,易方达中证全指证券公司ETF,富国中证全指证券公司ETF,2.1229,147.2812,669.9161,0.0272,0.9997,240
159650.OF,511220.OF,博时中债0-3年国开行ETF,海富通上证城投债ETF,0.4950,147.2680,301.4863,0.0122,0.9595,240
159605.OF,159607.OF,广发中证海外中国互联网30ETF,嘉实中证海外中国互联网30ETF,0.9965,147.2551,289.4457,0.0274,0.9997,240
159605.OF,159607.OF,广发中证海外中国互联网30ETF,嘉实中证海外中国互联网30ETF,0.9965,147.2551,289.4457,0.0274,0.9997,240
159605.OF,159607.OF,广发中证海外中国互联网30ETF,嘉实中证海外中国互联网30ETF,0.9965,147.2551,289.4457,0.0274,0.9997,240
